TIMESTAMP,NEE,GPP,Reco
2022-05-14 09:30:00,-0.5490224947502904,-0.6565583275168339,0.10753583276654344
2022-05-14 10:00:00,-0.6883142731457443,-0.8075402601608352,0.1192259870150909
2022-05-14 10:30:00,-0.5675702084337201,-0.7096598456722631,0.14208963723854307
2022-05-14 11:00:00,-0.5280920080339173,-0.6394603814777899,0.11136837344387263
2022-05-14 11:30:00,-0.5763586789179448,-0.6915928059941854,0.11523412707624059
2022-05-14 12:00:00,-0.5890904061768709,-0.7246510004307408,0.1355605942538699
2022-05-14 12:30:00,-0.5421433852789567,-0.6771841283932013,0.13504074311424463
2022-05-14 13:00:00,-0.4908185933387572,-0.632564766868142,0.1417461735293848
2022-05-14 13:30:00,-0.6330404032931957,-0.765715770724708,0.13267536743151231
2022-05-14 14:00:00,-0.5910829917306026,-0.7256957099928025,0.1346127182621999
2022-05-14 14:30:00,-0.5330473942542959,-0.6619128026941596,0.12886540843986372
2022-05-14 15:00:00,-0.5962343853398011,-0.7279981230282366,0.13176373768843552
2022-05-14 15:30:00,-0.5086358820973906,-0.6662541760412029,0.15761829394381222
2022-05-14 16:00:00,-0.3805263092810492,-0.5491469616842284,0.1686206524031792
2022-05-14 16:30:00,-0.4210563977344535,-0.5676082526335264,0.1465518548990729
2022-05-14 17:00:00,-0.3978183630635266,-0.5221347743097,0.12431641124617343
2022-05-14 17:30:00,-0.3405693563219608,-0.43972206867077757,0.09915271234881678
2022-05-14 18:00:00,-0.259535744085235,-0.36949002577627776,0.10995428169104277
2022-05-14 18:30:00,-0.1955128829511774,-0.3011041644322479,0.1055912814810705
2022-05-14 19:00:00,-0.1611417847600093,-0.21850662257348796,0.057364837813478675
2022-05-14 19:30:00,-0.0453424209636786,-0.0770914561579676,0.031749035194289
2022-05-14 20:00:00,0.0485798618745209,-0.020747733735924298,0.0693275956104452
2022-05-14 20:30:00,0.0278297609245894,-0.030359258665749247,0.05818901959033865
2022-05-14 21:00:00,0.0258607138813155,-0.07301550456722256,0.09887621844853806
2022-05-14 21:30:00,0.0273890831054113,-0.057941907193177954,0.08533099029858926
2022-05-14 22:00:00,-0.022276635936766,-0.04601983313457915,0.02374319719781315
2022-05-14 22:30:00,-0.0490787008407039,-0.06740557161890605,0.01832687077820215
2022-05-14 23:00:00,0.0440753062148979,-0.03952121530828155,0.08359652152317945
2022-05-14 23:30:00,0.1295097259184227,-0.041350045420642946,0.17085977133906563
2022-05-15 00:00:00,-0.0379512682874339,-0.06981756148387565,0.03186629319644175
2022-05-15 00:30:00,0.0169841986606716,-0.03691479618126055,0.05389899484193215
2022-05-15 01:00:00,0.0942250870618126,-0.0722331210865487,0.1664582081483613
2022-05-15 01:30:00,0.0419059312310225,-0.0373889005283603,0.0792948317593828
2022-05-15 02:00:00,0.0417485943765632,-0.035066881686657,0.0768154760632202
2022-05-15 02:30:00,0.0410798590473223,-0.02744772917974345,0.06852758822706576
2022-05-15 03:00:00,0.0317257774084837,-0.026018465322984553,0.057744242731468255
2022-05-15 03:30:00,0.0401062694868944,-0.03520147857551035,0.07530774806240476
2022-05-15 04:00:00,0.0224836211486397,-0.03836981482268255,0.06085343597132225
2022-05-15 04:30:00,0.0162682237829246,-0.0613318216923691,0.0776000454752937
2022-05-15 05:00:00,0.0201837981160982,-0.0643859219744845,0.08456972009058271
2022-05-15 05:30:00,0.0735527623563635,-0.0337149303439406,0.1072676927003041
2022-05-15 06:00:00,0.0598837752483707,-0.034720881714592505,0.0946046569629632
2022-05-15 06:30:00,0.0556172555122542,-0.02380769997468285,0.07942495548693705
2022-05-15 07:00:00,-0.1998105544903703,-0.2512215739446763,0.05141101945430601
2022-05-15 07:30:00,-0.2550462979130156,-0.3334938206597674,0.07844752274675182
