file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,AGC_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,co2_mean,flowrate_mean
FR-Gri_EC_202205150530_L05_F01.csv,2022-05-15,06:00,135.2499,1,36000,36000,0.120782E-01,1,0.339311E-02,-14.0083,1,1.76072,-0.713974,1,0.935170E-01,5.01040,1,0.589971,-0.160669E-01,1,0.210445E-02,-9999,-9999,-9999,-9999,-9999,-9999,0.459171,-0.139279,-0.178533,-0.313425E-02,-9999,-9999,0.715711E-10,0.160259E-11,-9999,-9999,18.9071,454.667,459.344,0.200000,0,423.359,10.1807,10.2854,0.550000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,288.473,287.544,99767.5,1.20414,1010.93,0.240396E-01,-0.104113E-02,0.763145E-02,1012.69,1634.59,0.633767E-02,61.9539,621.899,280.313,0.400896,-0.832729,-0.226415E-01,0.924483,0.141137E-12,0.378542E-14,0.924483,2.01675,124.133,295.707,-1.40337,-9999,0.100153,0.188569,6.24519,0.312737,19.6202,0.114900,1,12.4307,5.00000,12.0000,25.0000,49.0000,113.000,549.000,0.118218E-01,1.02169,-13.4889,1.04454,-0.569079,1.25461,3.99358,1.25461,-0.128062E-01,1.25461,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,811100199,811110199,81000,81000,80,81,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.252819,0.114433,0.988668E-02,0.173051,13.1478,0.476944E-03,-9999,-9999,-0.110809E-01,0.969884E-01,-0.311013E-03,-9999,-9999,18.7145,0.215999E-03
FR-Gri_EC_202205150600_L05_F01.csv,2022-05-15,06:30,135.2707,1,36000,36000,-0.152638E-01,1,0.158462E-02,-6.70093,1,0.857675,-3.11333,1,0.548382,2.89848,1,0.519487,-0.700590E-01,1,0.123402E-01,-9999,-9999,-9999,-9999,-9999,-9999,-0.337431E-01,-0.275108E-02,0.762238E-01,-0.619072E-04,-9999,-9999,0.468601E-09,0.104536E-10,-9999,-9999,18.9216,456.308,461.001,0.400000,1,422.105,10.1794,10.2841,0.600000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,288.448,287.519,99767.5,1.20425,1010.93,0.240375E-01,-0.453982E-02,0.763112E-02,1012.56,1631.96,0.633684E-02,62.0458,619.396,280.312,0.266438,-0.133982,0.583280E-04,0.298229,-0.392640E-13,0.247655E-13,0.298229,1.58053,83.3310,333.304,0.112060E-01,-9999,0.112583,0.610206E-01,18.5450,0.105317,2.15233,0.488904E-01,1,1.35829,1.00000,1.00000,2.00000,4.00000,9.00000,31.0000,-0.149881E-01,1.01839,-6.68328,1.03090,-2.67957,1.16188,2.49464,1.16188,-0.602979E-01,1.16188,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800010199,810110199,811110199,81000,81000,81,81,0,0,0,0,0,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.796104E-01,0.267187E-01,0.157121E-01,0.411324E-01,7.63679,0.300508E-02,-9999,-9999,-0.548974E-02,0.605797E-01,-0.146427E-02,-9999,-9999,18.7269,0.217055E-03
FR-Gri_EC_202205150630_L05_F01.csv,2022-05-15,07:00,135.2916,1,36000,36000,-0.295249E-01,0,0.172269E-02,-10.4672,0,0.911038,8.57127,2,1.77964,-2.78754,1,0.735336,0.192853,2,0.400419E-01,-9999,-9999,-9999,-9999,-9999,-9999,-0.184151,0.994790,-0.640270,0.223827E-01,-9999,-9999,-0.605729E-09,-0.145927E-10,-9999,-9999,18.3392,442.530,447.299,0.200000,0,441.812,10.6611,10.7759,0.700000,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,288.356,287.383,99767.5,1.20460,1011.20,0.240298E-01,0.124969E-01,0.799476E-02,1060.31,1617.62,0.663687E-02,65.5477,557.305,280.986,0.543513,-0.274398,-0.418250E-01,0.610287,-0.394718E-13,-0.330292E-13,0.610287,2.30619,91.9305,333.213,-3.92976,-9999,0.156557,0.114036,31.9272,0.611736E-01,-1.22120,0.548886E-01,1,3.05597,1.00000,3.00000,5.00000,10.0000,20.0000,79.0000,-0.291288E-01,1.01360,-9.79079,1.02508,7.52091,1.13966,-2.44594,1.13966,0.169220,1.13966,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80100,80100,81,81,0,0,0,0,41,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.135104,0.554851E-01,0.374822E-01,0.403155E-01,10.6233,0.212640E-01,-9999,-9999,-0.803786E-02,-0.594067E-01,0.410999E-02,-9999,-9999,18.1508,0.216925E-03
FR-Gri_EC_202205150700_L05_F01.csv,2022-05-15,07:30,135.3124,1,36000,36000,-0.398172E-01,0,0.257006E-02,16.3147,2,6.20558,26.1120,1,4.52055,-12.9641,1,1.60110,0.588394,1,0.101863,-9999,-9999,-9999,-9999,-9999,-9999,2.08313,1.23242,-0.760675,0.277708E-01,-9999,-9999,-0.123202E-09,-0.325651E-11,-9999,-9999,17.5807,426.070,430.923,0.200000,0,464.699,11.2620,11.3903,0.700000,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,289.963,288.930,99767.5,1.19788,1011.56,0.241637E-01,0.381279E-01,0.839858E-02,1119.86,1787.00,0.701121E-02,62.6674,667.132,281.791,0.630028,-0.387107,-0.364470E-01,0.740348,-0.123322E-12,-0.700778E-14,0.740348,2.45678,97.1036,328.432,-2.82178,-9999,0.182318,0.152992,-32.3549,-0.603649E-01,0.624797,-0.738494E-01,1,3.94962,2.00000,3.00000,6.00000,10.0000,18.0000,51.0000,-0.392325E-01,1.01490,17.4697,1.02160,23.6637,1.10346,-11.7485,1.10346,0.533225,1.10346,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80100,80100,81,81,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.177044,0.776968E-01,0.512429E-01,0.547822,35.9311,0.113127,-9999,-9999,0.144172E-01,-0.287111,0.130310E-01,-9999,-9999,17.3979,0.217633E-03
FR-Gri_EC_202205150730_L05_F01.csv,2022-05-15,08:00,135.3332,1,36000,36000,-0.107708,1,0.431241E-02,10.1006,0,1.55664,33.1624,0,4.14450,-12.0693,0,0.983020,0.748178,0,0.935041E-01,-9999,-9999,-9999,-9999,-9999,-9999,1.70407,1.18797,-0.370193,0.268019E-01,-9999,-9999,0.283477E-10,0.803229E-12,-9999,-9999,17.1046,418.022,423.033,0.400000,1,484.658,11.8446,11.9866,0.700000,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,291.293,290.201,99767.5,1.19237,1011.91,0.242745E-01,0.484819E-01,0.879276E-02,1177.58,1937.58,0.737418E-02,60.7757,760.003,282.535,0.801781,-0.494231E-01,0.232266E-02,0.803306,-0.941569E-14,0.165731E-14,0.803306,3.91281,77.5320,356.473,0.165664,-9999,0.300552,0.324753,-234.153,-0.834113E-02,0.304579,-0.278532E-01,1,1.76580,1.00000,1.00000,3.00000,5.00000,9.00000,28.0000,-0.106193,1.01428,11.7711,1.02126,30.0497,1.10359,-10.9364,1.10359,0.677951,1.10359,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800000099,800000199,80100,80100,81,80,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.332008,0.180547,0.136950,0.842557E-01,10.2024,0.648068E-01,-9999,-9999,0.975584E-02,-0.268647,0.166535E-01,-9999,-9999,16.9201,0.220075E-03
FR-Gri_EC_202205150800_L05_F01.csv,2022-05-15,08:30,135.3541,1,36000,36000,-0.157378,0,0.547949E-02,7.41943,0,1.69887,30.0105,0,4.23973,-9.85411,0,1.27703,0.677670,0,0.957378E-01,-9999,-9999,-9999,-9999,-9999,-9999,1.23197,0.139470,-0.388937,0.314939E-02,-9999,-9999,-0.242942E-10,-0.706703E-12,-9999,-9999,16.7055,409.540,414.478,0.400000,1,485.953,11.9133,12.0569,1.10000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,292.224,291.123,99767.5,1.18857,1011.97,0.243521E-01,0.439130E-01,0.881555E-02,1184.38,2053.67,0.741697E-02,57.6713,869.293,282.621,1.01362,-0.926526E-01,-0.621729E-02,1.01786,0.628498E-14,-0.145426E-14,1.01786,4.96432,78.7224,354.777,-0.349976,-9999,0.363882,0.507751,-565.733,-0.345233E-02,0.247228,-0.169520E-01,1,1.91433,1.00000,2.00000,3.00000,5.00000,10.0000,33.0000,-0.155394,1.01277,8.97082,1.02058,27.1640,1.10479,-8.91943,1.10479,0.613392,1.10479,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800010099,800010199,80100,80100,81,80,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.474053,0.308968,0.232481,0.788107E-01,17.1342,0.838251E-01,-9999,-9999,0.745836E-02,-0.219817,0.151169E-01,-9999,-9999,16.5197,0.220684E-03
FR-Gri_EC_202205150830_L05_F01.csv,2022-05-15,09:00,135.3749,1,36000,36000,-0.183182,1,0.603585E-02,5.41510,1,1.61819,55.9766,0,6.72544,-13.4514,0,1.28419,1.26467,0,0.151946,-9999,-9999,-9999,-9999,-9999,-9999,0.715315,0.107853,-0.624785,0.243670E-02,-9999,-9999,-0.297642E-09,-0.899680E-11,-9999,-9999,16.0943,395.890,400.685,0.400000,1,486.482,11.9665,12.1115,0.800000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,292.767,291.659,99767.5,1.18636,1012.01,0.243974E-01,0.819504E-01,0.883852E-02,1189.65,2123.97,0.745014E-02,56.0109,934.314,282.687,1.07796,-0.169173,-0.821337E-02,1.09118,-0.625519E-13,-0.184936E-13,1.09118,4.85659,80.4865,351.081,-0.431272,-9999,0.392947,0.576563,-976.124,-0.200087E-02,0.967387E-01,-0.114782E-01,1,1.88237,1.00000,2.00000,3.00000,5.00000,10.0000,32.0000,-0.180937,1.01241,8.45383,1.02046,50.6387,1.10541,-12.1687,1.10541,1.14407,1.10541,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800010099,800010099,80100,80100,81,80,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.509529,0.380638,0.262960,0.641322E-01,14.6115,0.146713,-9999,-9999,0.704133E-02,-0.300467,0.282492E-01,-9999,-9999,15.9094,0.221756E-03
FR-Gri_EC_202205150900_L05_F01.csv,2022-05-15,09:30,135.3957,1,36000,36000,-0.301355,1,0.897866E-02,35.7875,0,5.12445,75.9282,0,9.84030,-17.3484,0,1.02961,1.71744,0,0.222580,-9999,-9999,-9999,-9999,-9999,-9999,1.61167,-1.10978,-0.805768E-01,-0.251023E-01,-9999,-9999,-0.514927E-10,-0.149151E-11,-9999,-9999,15.9621,394.122,398.674,0.200000,0,462.348,11.4159,11.5477,0.650000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,293.934,292.873,99767.5,1.18169,1011.73,0.244946E-01,0.111290,0.839836E-02,1135.11,2290.91,0.710710E-02,49.5485,1155.80,281.991,1.38558,-0.362589,-0.318084E-01,1.43259,0.229880E-13,-0.322594E-14,1.43259,6.41828,84.2140,345.335,-1.27227,-9999,0.504996,0.953791,-313.485,-0.623029E-02,0.471333,-0.592755E-01,1,1.97645,1.00000,2.00000,3.00000,5.00000,10.0000,33.0000,-0.297972,1.01136,39.4459,1.02042,68.4522,1.10921,-15.6403,1.10921,1.54834,1.10921,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800000099,800010099,80100,80100,81,80,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.812474,0.662235,0.432874,0.182111,6.38606,0.230802,-9999,-9999,0.329939E-01,-0.387512,0.383624E-01,-9999,-9999,15.7718,0.221473E-03
FR-Gri_EC_202205150930_L05_F01.csv,2022-05-15,10:00,135.4165,1,36000,36000,-0.298281,0,0.937596E-02,28.3702,0,3.57519,93.8691,0,8.36351,-18.8986,0,1.04313,2.12539,0,0.189367,-9999,-9999,-9999,-9999,-9999,-9999,1.38112,-0.259319,-0.448020E-01,-0.587153E-02,-9999,-9999,0.289126E-10,0.830059E-12,-9999,-9999,15.8689,393.136,397.624,0.200000,0,455.585,11.2867,11.4155,0.600000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.969,293.916,99767.5,1.17755,1011.69,0.245809E-01,0.137725,0.827413E-02,1122.31,2443.52,0.702658E-02,45.9299,1321.21,281.823,1.41169,-0.477002,-0.517738E-01,1.49100,0.196577E-13,0.182196E-14,1.49100,5.98583,86.8391,341.330,-1.98995,-9999,0.503296,0.942161,-391.464,-0.498922E-02,0.302232,-0.473167E-01,1,2.14337,1.00000,2.00000,3.00000,6.00000,12.0000,37.0000,-0.294963,1.01125,33.1712,1.02048,84.5684,1.10998,-17.0261,1.10998,1.91480,1.10998,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800010099,800010099,80100,80100,81,80,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.822403,0.641859,0.420059,0.826639E-01,5.72076,0.150239,-9999,-9999,0.278443E-01,-0.423278,0.476031E-01,-9999,-9999,15.6727,0.223331E-03
FR-Gri_EC_202205151000_L05_F01.csv,2022-05-15,10:30,135.4374,1,36000,36000,-0.301366,0,0.102708E-01,-13.1593,2,7.27957,122.593,0,10.1194,-18.4377,0,1.16456,2.77848,0,0.229349,-9999,-9999,-9999,-9999,-9999,-9999,1.33943,0.871605E-01,-0.170767,0.197543E-02,-9999,-9999,0.438407E-09,0.127574E-10,-9999,-9999,15.6728,389.364,393.826,0.200000,0,456.070,11.3303,11.4601,0.550000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,295.992,294.931,99767.5,1.17347,1011.74,0.246661E-01,0.180046,0.827741E-02,1126.63,2600.47,0.705377E-02,43.3241,1473.84,281.880,1.51547,-0.635663,-0.642335E-01,1.64464,0.690665E-13,0.279725E-13,1.64464,7.18496,89.3235,337.244,-2.23832,-9999,0.506770,1.05330,861.585,0.226687E-02,-0.107341,0.218716E-01,1,2.49961,1.00000,2.00000,4.00000,7.00000,14.0000,48.0000,-0.298414,1.00989,-6.11523,1.02071,109.001,1.12470,-16.3935,1.12470,2.47043,1.12470,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800000099,800000099,80100,80100,81,81,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.03475,0.667819,0.404019,0.359428,8.01760,0.236712,-9999,-9999,-0.515077E-02,-0.408982,0.616319E-01,-9999,-9999,15.4732,0.223475E-03
FR-Gri_EC_202205151030_L05_F01.csv,2022-05-15,11:00,135.4582,1,36000,36000,-0.322734,0,0.113898E-01,42.0996,0,3.64912,130.646,0,10.2021,-19.1024,0,1.02064,2.96569,0,0.231590,-9999,-9999,-9999,-9999,-9999,-9999,2.14299,0.213978,-0.588434E-01,0.485734E-02,-9999,-9999,0.139770E-09,0.411981E-11,-9999,-9999,15.5223,388.057,392.547,0.200000,0,457.529,11.4382,11.5705,0.400000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,297.642,296.565,99767.5,1.16696,1011.84,0.248036E-01,0.192177,0.830993E-02,1137.32,2871.47,0.712098E-02,39.6076,1734.15,282.019,1.67430,-0.787392,-0.117608,1.85394,-0.483288E-13,0.900447E-14,1.85394,7.17665,91.3801,334.813,-3.63710,-9999,0.525888,1.23463,-300.973,-0.648930E-02,0.322242,-0.677978E-01,1,2.97273,1.00000,3.00000,5.00000,8.00000,16.0000,53.0000,-0.319260,1.01088,48.7681,1.02107,117.147,1.11523,-17.1287,1.11523,2.65926,1.11523,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800000099,800010099,80100,80100,81,80,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.30418,0.749530,0.415550,0.120355,6.97022,0.299547,-9999,-9999,0.413017E-01,-0.429752,0.667198E-01,-9999,-9999,15.3190,0.224536E-03
FR-Gri_EC_202205151100_L05_F01.csv,2022-05-15,11:30,135.4790,1,36000,36000,-0.426089,0,0.148579E-01,27.1417,0,4.94828,155.279,0,11.0888,-21.2300,0,1.04235,3.52750,0,0.251907,-9999,-9999,-9999,-9999,-9999,-9999,1.00869,-0.839991,-0.733775E-01,-0.190822E-01,-9999,-9999,0.326500E-10,0.930545E-12,-9999,-9999,15.4268,386.423,390.726,0.200000,0,439.674,11.0133,11.1359,0.350000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,298.375,297.336,99767.5,1.16412,1011.63,0.248647E-01,0.228582,0.798156E-02,1095.22,3007.77,0.685628E-02,36.4130,1912.55,281.462,2.03682,-1.10677,-0.146391,2.32272,-0.768278E-13,0.211644E-14,2.32272,8.99152,94.5120,331.481,-3.61350,-9999,0.604993,1.62950,-710.751,-0.274794E-02,0.174793,-0.380949E-01,1,3.44122,2.00000,3.00000,6.00000,10.0000,19.0000,64.0000,-0.421494,1.01090,35.3880,1.02230,138.288,1.12286,-18.9071,1.12286,3.14153,1.12286,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800000099,800010099,80100,80100,81,80,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.85455,0.871671,0.532793,0.179051,5.99837,0.294299,-9999,-9999,0.300495E-01,-0.475337,0.789802E-01,-9999,-9999,15.2189,0.225511E-03
FR-Gri_EC_202205151130_L05_F01.csv,2022-05-15,12:00,135.4999,1,36000,36000,-0.424216,0,0.167576E-01,82.7785,0,5.12388,168.306,0,11.0958,-19.6969,0,0.925239,3.82720,0,0.252314,-9999,-9999,-9999,-9999,-9999,-9999,1.31902,0.738112,-0.718837E-01,0.167843E-01,-9999,-9999,0.298022E-09,0.881972E-11,-9999,-9999,15.2962,384.817,389.250,0.200000,0,452.678,11.3883,11.5195,0.300000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,299.426,298.347,99767.5,1.16001,1011.86,0.249523E-01,0.248003,0.822441E-02,1132.38,3195.01,0.708992E-02,35.4422,2062.63,281.955,2.41762,-1.58076,-0.217119,2.89669,0.150688E-12,0.194834E-13,2.89669,9.26574,98.8692,326.821,-4.29858,-9999,0.604730,1.95229,-232.760,-0.839104E-02,0.491832,-0.116620,1,5.10266,2.00000,4.00000,8.00000,14.0000,27.0000,88.0000,-0.419449,1.01136,90.5551,1.02422,148.564,1.13289,-17.3864,1.13289,3.37828,1.13289,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800000099,800000099,80100,80100,81,80,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.51118,0.851310,0.542097,0.204178,5.11461,0.304372,-9999,-9999,0.771489E-01,-0.438812,0.852634E-01,-9999,-9999,15.0832,0.226512E-03
FR-Gri_EC_202205151200_L05_F01.csv,2022-05-15,12:30,135.5207,1,36000,36000,-0.285788,0,0.155430E-01,88.5942,0,5.01420,197.580,0,11.6188,-20.7335,0,0.909108,4.49616,0,0.264400,-9999,-9999,-9999,-9999,-9999,-9999,0.981605,0.373625,-0.381004E-01,0.850228E-02,-9999,-9999,-0.138694E-09,-0.418246E-11,-9999,-9999,15.2111,383.963,388.461,0.200000,0,458.707,11.5788,11.7144,0.300000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,300.201,299.101,99767.5,1.15701,1011.98,0.250169E-01,0.291351,0.834037E-02,1151.25,3341.25,0.720859E-02,34.4557,2190.00,282.200,2.54420,-2.72403,-0.220279,3.73387,0.355000E-13,-0.911794E-14,3.73387,9.55087,114.167,313.045,-3.38212,-9999,0.496998,1.74088,-120.732,-0.161771E-01,0.448397,-0.152244,1,10.5571,5.00000,9.00000,17.0000,28.0000,53.0000,167.000,-0.282255,1.01252,97.5179,1.02748,172.104,1.14802,-18.0602,1.14802,3.91644,1.14802,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000099,800000099,800000099,800000099,800000099,80100,80100,80,80,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.25948,0.814245,0.408035,0.223732,5.52490,0.381719,-9999,-9999,0.832866E-01,-0.457083,0.991208E-01,-9999,-9999,14.9958,0.227759E-03
